id_fijo,nombre,orden,url,id_modal,zona,accesible,linea,tabla_origen,zona_actualizada,correspondencias
756,La Rambla,5,https://www.metromadrid.es/es/linea/linea-7#estacion-756,,A,,7,linea_7,,[]
755,Coslada Central,6,https://www.metromadrid.es/es/linea/linea-7#estacion-755,,A,,7,linea_7,,[]
754,Barrio del Puerto,7,https://www.metromadrid.es/es/linea/linea-7#estacion-754,443.0,A,,7,linea_7,,[]
751,Estadio Metropolitano,8,https://www.metromadrid.es/es/linea/linea-7#estacion-751,489.0,A,,7,linea_7,,[]
701,Las Musas,9,https://www.metromadrid.es/es/linea/linea-7#estacion-701,533.0,A,,7,linea_7,,[]
702,San Blas,10,https://www.metromadrid.es/es/linea/linea-7#estacion-702,613.0,A,,7,linea_7,,[]
703,Simancas,11,https://www.metromadrid.es/es/linea/linea-7#estacion-703,626.0,A,,7,linea_7,,[]
704,García Noblejas,12,https://www.metromadrid.es/es/linea/linea-7#estacion-704,498.0,A,,7,linea_7,,[]
705,Ascao,13,https://www.metromadrid.es/es/linea/linea-7#estacion-705,430.0,A,,7,linea_7,,[]
505,Pueblo Nuevo,14,https://www.metromadrid.es/es/linea/linea-7#estacion-505,594.0,A,,7,linea_7,,"[""5""]"
707,Barrio de la Concepción,15,https://www.metromadrid.es/es/linea/linea-7#estacion-707,441.0,A,,7,linea_7,,[]
708,Parque de las Avenidas,16,https://www.metromadrid.es/es/linea/linea-7#estacion-708,573.0,A,,7,linea_7,,[]
709,Cartagena,17,https://www.metromadrid.es/es/linea/linea-7#estacion-709,458.0,A,,7,linea_7,,[]
411,Avenida de América,18,https://www.metromadrid.es/es/linea/linea-7#estacion-411,433.0,A,,7,linea_7,,"[""4"", ""6"", ""9""]"
711,Gregorio Marañón,19,https://www.metromadrid.es/es/linea/linea-7#estacion-711,502.0,A,,7,linea_7,,"[""10""]"
712,Alonso Cano,20,https://www.metromadrid.es/es/linea/linea-7#estacion-712,411.0,A,,7,linea_7,,[]
214,Canal,21,https://www.metromadrid.es/es/linea/linea-7#estacion-214,452.0,A,,7,linea_7,,"[""2""]"
714,Islas Filipinas,22,https://www.metromadrid.es/es/linea/linea-7#estacion-714,515.0,A,,7,linea_7,,[]
620,Guzmán el Bueno,23,https://www.metromadrid.es/es/linea/linea-7#estacion-620,503.0,A,,7,linea_7,,"[""6""]"
716,Francos Rodríguez,24,https://www.metromadrid.es/es/linea/linea-7#estacion-716,494.0,A,,7,linea_7,,[]
717,Valdezarza,25,https://www.metromadrid.es/es/linea/linea-7#estacion-717,640.0,A,,7,linea_7,,[]
718,Antonio Machado,26,https://www.metromadrid.es/es/linea/linea-7#estacion-718,421.0,A,,7,linea_7,,[]
719,Peñagrande,27,https://www.metromadrid.es/es/linea/linea-7#estacion-719,580.0,A,,7,linea_7,,[]
720,Avenida de la Ilustración,28,https://www.metromadrid.es/es/linea/linea-7#estacion-720,435.0,A,,7,linea_7,,[]
721,Lacoma,29,https://www.metromadrid.es/es/linea/linea-7#estacion-721,530.0,A,,7,linea_7,,[]
722,Arroyofresno,30,https://www.metromadrid.es/es/linea/linea-7#estacion-722,,A,,7,linea_7,,[]
723,Pitis,31,https://www.metromadrid.es/es/linea/linea-7#estacion-723,585.0,A,,7,linea_7,,[]
618,Nuevos Ministerios,1,https://www.metromadrid.es/es/linea/linea-8#estacion-618,562.0,A,,8,linea_8,,"[""10"", ""6""]"
802,Colombia,2,https://www.metromadrid.es/es/linea/linea-8#estacion-802,466.0,A,,8,linea_8,,"[""9""]"
803,Pinar del Rey,3,https://www.metromadrid.es/es/linea/linea-8#estacion-803,582.0,A,,8,linea_8,,[]
418,Mar de Cristal,4,https://www.metromadrid.es/es/linea/linea-8#estacion-418,548.0,A,,8,linea_8,,"[""4""]"
805,Feria de Madrid,5,https://www.metromadrid.es/es/linea/linea-8#estacion-805,493.0,A,,8,linea_8,,[]
806,Aeropuerto T1-T2-T3,6,https://www.metromadrid.es/es/linea/linea-8#estacion-806,405.0,A,,8,linea_8,,[]
807,Barajas,7,https://www.metromadrid.es/es/linea/linea-8#estacion-807,440.0,A,,8,linea_8,,[]
808,Aeropuerto T4,8,https://www.metromadrid.es/es/linea/linea-8#estacion-808 ,406.0,A,,8,linea_8,,[]
952,Paco de Lucía,1,https://www.metromadrid.es/es/linea/linea-9#estacion-952,569.0,A,,9,linea_9,,[]
951,Mirasierra,2,https://www.metromadrid.es/es/linea/linea-9#estacion-951,556.0,A,,9,linea_9,,[]
901,Herrera Oria,3,https://www.metromadrid.es/es/linea/linea-9#estacion-901,505.0,A,,9,linea_9,,[]
902,Barrio del Pilar,4,https://www.metromadrid.es/es/linea/linea-9#estacion-902,442.0,A,,9,linea_9,,[]
903,Ventilla,5,https://www.metromadrid.es/es/linea/linea-9#estacion-903,643.0,A,,9,linea_9,,[]
101,Plaza de Castilla,6,https://www.metromadrid.es/es/linea/linea-9#estacion-101,586.0,A,,9,linea_9,,"[""1"", ""10""]"
905,Duque de Pastrana,7,https://www.metromadrid.es/es/linea/linea-9#estacion-905,480.0,A,,9,linea_9,,[]
906,Pío XII,8,https://www.metromadrid.es/es/linea/linea-9#estacion-906,583.0,A,,9,linea_9,,[]
802,Colombia,9,https://www.metromadrid.es/es/linea/linea-9#estacion-802,466.0,A,,9,linea_9,,"[""8""]"
908,Concha Espina,10,https://www.metromadrid.es/es/linea/linea-9#estacion-908,469.0,A,,9,linea_9,,[]
909,Cruz del Rayo,11,https://www.metromadrid.es/es/linea/linea-9#estacion-909,474.0,A,,9,linea_9,,[]
411,Avenida de América,12,https://www.metromadrid.es/es/linea/linea-9#estacion-411,433.0,A,,9,linea_9,,"[""4"", ""6"", ""7""]"
510,Núñez de Balboa,13,https://www.metromadrid.es/es/linea/linea-9#estacion-510,563.0,A,,9,linea_9,,"[""5""]"
204,Príncipe de Vergara,14,https://www.metromadrid.es/es/linea/linea-9#estacion-204,591.0,A,,9,linea_9,,"[""2""]"
913,Ibiza,15,https://www.metromadrid.es/es/linea/linea-9#estacion-913,513.0,A,,9,linea_9,,[]
612,Sainz de Baranda,16,https://www.metromadrid.es/es/linea/linea-9#estacion-612,611.0,A,,9,linea_9,,"[""6""]"
915,Estrella,17,https://www.metromadrid.es/es/linea/linea-9#estacion-915,491.0,A,,9,linea_9,,[]
916,Vinateros,18,https://www.metromadrid.es/es/linea/linea-9#estacion-916,649.0,A,,9,linea_9,,[]
917,Artilleros,19,https://www.metromadrid.es/es/linea/linea-9#estacion-917,428.0,A,,9,linea_9,,[]
918,Pavones,20,https://www.metromadrid.es/es/linea/linea-9#estacion-918,579.0,A,,9,linea_9,,[]
919,Valdebernardo,21,https://www.metromadrid.es/es/linea/linea-9#estacion-919,638.0,A,,9,linea_9,,[]
920,Vicálvaro,22,https://www.metromadrid.es/es/linea/linea-9#estacion-920,645.0,A,,9,linea_9,,[]
921,San Cipriano,23,https://www.metromadrid.es/es/linea/linea-9#estacion-921,614.0,A,,9,linea_9,,[]
922,Puerta de Arganda,24,https://www.metromadrid.es/es/linea/linea-9#estacion-922,596.0,A,,9,linea_9,,[]
924,Rivas Urbanizaciones,25,https://www.metromadrid.es/es/linea/linea-9#estacion-924,607.0,A,,9,linea_9,,[]
925,Rivas Futura,26,https://www.metromadrid.es/es/linea/linea-9#estacion-925,606.0,A,,9,linea_9,,[]
926,Rivas Vaciamadrid,27,https://www.metromadrid.es/es/linea/linea-9#estacion-926,608.0,A,,9,linea_9,,[]
927,La Poveda,28,https://www.metromadrid.es/es/linea/linea-9#estacion-927,528.0,A,,9,linea_9,,[]
928,Arganda del Rey,29,https://www.metromadrid.es/es/linea/linea-9#estacion-928,423.0,A,,9,linea_9,,[]
209,Ópera,1,https://www.metromadrid.es/es/linea/ramal#estacion-209,566.0,A,,Ramal,linea_Ramal,,"[""2""]"
625,Príncipe Pío,2,https://www.metromadrid.es/es/linea/ramal#estacion-625,592.0,A,,Ramal,linea_Ramal,,"[""10"", ""6""]"
